#INFO,Version=1.0.0,Template= eBay-active-revise-price-quantity-download_US,,,,,,,,,
Action,Category name,Item number,Title,Listing site,Currency,Start price,Buy It Now price,Available quantity,Relationship,Relationship details,Custom label (SKU)
Revise,"CCG Individual Cards (183454)","306954010788",SV09: Journey Together #103/159 N's Klink Reverse Holo,"US","USD","1.49",,"1",,,1849-ybmhv
Revise,"CCG Individual Cards (183454)","306954010794",SV10: Destined Rivals #015/182 Team Rocket's Blipbug Reverse Holo,"US","USD","1.99",,"1",,,1850-ybmhx
Revise,"CCG Individual Cards (183454)","306954010796",SV10: Destined Rivals #077/182 Rotom Reverse Holo,"US","USD","1.99",,"1",,,1851-ybmi0
Revise,"CCG Individual Cards (183454)","306954010798",SWSH01: Sword & Shield Base Set #020/202 Gossifleur,"US","USD","1.49",,"1",,,1844-ybmhk
Revise,"CCG Individual Cards (183454)","306954010804",SV10: Destined Rivals #119/182 Team Rocket's Nidoking ex,"US","USD","1.99",,"1",,,1852-ybmi2
Revise,"CCG Individual Cards (183454)","306954010808",SV09: Journey Together #053/159 Iono's Bellibolt ex,"US","USD","1.79",,"1",,,1854-ybmi6
Revise,"CCG Individual Cards (183454)","306954010812",SV10: Destined Rivals #082/182 Team Rocket's Wobbuffet Reverse Holo,"US","USD","1.99",,"1",,,1855-ybmi8
Revise,"CCG Individual Cards (183454)","306954010816",SV10: Destined Rivals #025/182 Rabsca ex,"US","USD","1.49",,"1",,,1856-ybmi9
Revise,"CCG Individual Cards (183454)","306954010849",SWSH01: Sword & Shield Base Set #019/202 Orbeetle,"US","USD","1.49",,"1",,,1840-ybmhb
Revise,"CCG Individual Cards (183454)","306954010857",SWSH01: Sword & Shield Base Set #065/202 Pikachu,"US","USD","1.99",,"1",,,1846-ybmhn
Revise,"CCG Individual Cards (183454)","306954010867",SV05: Temporal Forces #030/162 Victini Reverse Holo,"US","USD","1.99",,"1",,,1847-ybmhr
Revise,"CCG Individual Cards (183454)","306958251413",SWSH04: Vivid Voltage #134/185 Swellow,"US","USD","1.49",,"1",,,1857-ygy5w
Revise,"CCG Individual Cards (183454)","306958251427",SWSH04: Vivid Voltage #144/185 Trumbeak,"US","USD","1.49",,"1",,,1858-ygy5x
Revise,"CCG Individual Cards (183454)","306958251438",SWSH04: Vivid Voltage #144/185 Trumbeak,"US","USD","1.49",,"1",,,1859-ygy5y
Revise,"CCG Individual Cards (183454)","306958251470",SWSH04: Vivid Voltage #144/185 Trumbeak,"US","USD","1.49",,"1",,,1860-ygy5z
Revise,"CCG Individual Cards (183454)","306958251483",SWSH04: Vivid Voltage #139/185 Chatot,"US","USD","1.49",,"1",,,1861-ygy60
Revise,"CCG Individual Cards (183454)","306958251512",SM - Unbroken Bonds #170/214 Energy Spinner,"US","USD","1.49",,"1",,,1866-ygy6a
Revise,"CCG Individual Cards (183454)","306958251515",SWSH04: Vivid Voltage #135/185 Whismur,"US","USD","1.49",,"1",,,1863-ygy64
Revise,"CCG Individual Cards (183454)","306958251516",SWSH04: Vivid Voltage #133/185 Taillow,"US","USD","1.99",,"1",,,1864-ygy66
Revise,"CCG Individual Cards (183454)","306958251517",SWSH04: Vivid Voltage #139/185 Chatot,"US","USD","1.49",,"1",,,1862-ygy62
Revise,"CCG Individual Cards (183454)","306958251527",XY - Evolutions #89/108 Venusaur Spirit Link,"US","USD","1.49",,"1",,,1868-ygy6d
Revise,"CCG Individual Cards (183454)","306958251529",XY - Evolutions #87/108 Super Potion,"US","USD","1.49",,"1",,,1869-ygy6g
Revise,"CCG Individual Cards (183454)","306958251538",SM - Unbroken Bonds #168/214 Dust Island,"US","USD","1.79",,"1",,,1865-ygy68
Revise,"CCG Individual Cards (183454)","306958251541",SWSH04: Vivid Voltage #151/185 Drone Rotom,"US","USD","1.49",,"1",,,1867-ygy6b
Revise,"CCG Individual Cards (183454)","306958251554",XY - Evolutions #87/108 Super Potion,"US","USD","1.49",,"1",,,1870-ygy6i
Revise,"CCG Individual Cards (183454)","306958251570",XY - Evolutions #89/108 Venusaur Spirit Link,"US","USD","1.49",,"1",,,1872-ygy6m
Revise,"CCG Individual Cards (183454)","306958251577",XY - Evolutions #89/108 Venusaur Spirit Link,"US","USD","1.49",,"1",,,1871-ygy6k
Revise,"CCG Individual Cards (183454)","306958251624",SM - Lost Thunder #5/214 Chikorita (5),"US","USD","2.99",,"1",,,1875-ygy6s
Revise,"CCG Individual Cards (183454)","306958251627",SM - Lost Thunder #23/214 Wurmple (23),"US","USD","1.99",,"1",,,1877-ygy6w
Revise,"CCG Individual Cards (183454)","306958251628",SM - Unified Minds #36/236 Lapras,"US","USD","2.99",,"1",,,1880-ygy72
Revise,"CCG Individual Cards (183454)","306958251635",SM - Lost Thunder #25/214 Silcoon,"US","USD","1.49",,"1",,,1876-ygy6u
Revise,"CCG Individual Cards (183454)","306958251637",SM - Lost Thunder #6/214 Chikorita (6),"US","USD","2.99",,"1",,,1874-ygy6q
Revise,"CCG Individual Cards (183454)","306958251642",SM - Lost Thunder #9/214 Spinarak,"US","USD","1.49",,"1",,,1873-ygy6o
Revise,"CCG Individual Cards (183454)","306958251660",SWSH04: Vivid Voltage #117/185 Metang,"US","USD","1.99",,"1",,,1886-ygy7f
Revise,"CCG Individual Cards (183454)","306958251671",SWSH03: Darkness Ablaze #003/189 Paras,"US","USD","1.49",,"1",,,1879-ygy70
Revise,"CCG Individual Cards (183454)","306958251681",SWSH03: Darkness Ablaze #004/189 Parasect,"US","USD","1.49",,"1",,,1881-ygy74
Revise,"CCG Individual Cards (183454)","306958251688",SWSH04: Vivid Voltage #114/185 Forretress,"US","USD","1.49",,"1",,,1883-ygy78
Revise,"CCG Individual Cards (183454)","306958251695",SWSH04: Vivid Voltage #112/185 Galarian Meowth,"US","USD","1.49",,"1",,,1887-ygy7h
Revise,"CCG Individual Cards (183454)","306958251697",SWSH03: Darkness Ablaze #014/189 Bounsweet,"US","USD","1.99",,"1",,,1878-ygy6y
Revise,"CCG Individual Cards (183454)","306958251711",SWSH04: Vivid Voltage #116/185 Beldum,"US","USD","1.99",,"1",,,1888-ygy7j
Revise,"CCG Individual Cards (183454)","306958251712",SWSH02: Rebel Clash #128/192 Scizor,"US","USD","1.99",,"1",,,1884-ygy7b
Revise,"CCG Individual Cards (183454)","306958251720",SWSH04: Vivid Voltage #123/185 Ferroseed,"US","USD","1.49",,"1",,,1885-ygy7d
Revise,"CCG Individual Cards (183454)","306958251724",SM - Lost Thunder #31/214 Combee,"US","USD","1.49",,"1",,,1890-ygy7n
Revise,"CCG Individual Cards (183454)","306958251732",SWSH04: Vivid Voltage #151/185 Drone Rotom,"US","USD","1.49",,"1",,,1882-ygy76
Revise,"CCG Individual Cards (183454)","306958251739",SM - Crimson Invasion #26/111 Feebas,"US","USD","1.49",,"1",,,1897-ygy81
Revise,"CCG Individual Cards (183454)","306958251745",SWSH04: Vivid Voltage #027/185 Slugma,"US","USD","1.49",,"1",,,1893-ygy7t
Revise,"CCG Individual Cards (183454)","306958251752",SM - Unified Minds #16/236 Lurantis,"US","USD","1.99",,"1",,,1892-ygy7r
Revise,"CCG Individual Cards (183454)","306958251754",SWSH04: Vivid Voltage #122/185 Excadrill,"US","USD","1.49",,"1",,,1889-ygy7l
Revise,"CCG Individual Cards (183454)","306958251760",SWSH03: Darkness Ablaze #012/189 Dartrix,"US","USD","1.49",,"1",,,1891-ygy7p
Revise,"CCG Individual Cards (183454)","306958251764",SWSH02: Rebel Clash #044/192 Tympole,"US","USD","1.49",,"1",,,1896-ygy7z
Revise,"CCG Individual Cards (183454)","306958251765",SM - Lost Thunder #38/214 Moltres,"US","USD","1.99",,"1",,,1894-ygy7v
Revise,"CCG Individual Cards (183454)","306958251768",SM - Unbroken Bonds #135/214 Wigglytuff,"US","USD","4.99",,"1",,,1901-ygy8a
Revise,"CCG Individual Cards (183454)","306958251777",SM - Crimson Invasion #15/111 Staryu,"US","USD","1.99",,"1",,,1899-ygy85
Revise,"CCG Individual Cards (183454)","306958251802",SWSH04: Vivid Voltage #104/185 Mightyena,"US","USD","1.99",,"1",,,1903-ygy8e
Revise,"CCG Individual Cards (183454)","306958251806",SM - Unified Minds #143/236 Cottonee,"US","USD","2.49",,"1",,,1902-ygy8c
Revise,"CCG Individual Cards (183454)","306958251814",SWSH04: Vivid Voltage #103/185 Poochyena,"US","USD","1.79",,"1",,,1905-ygy8i
Revise,"CCG Individual Cards (183454)","306958251815",SWSH01: Sword & Shield Base Set #052/202 Mantine,"US","USD","1.49",,"1",,,1900-ygy88
Revise,"CCG Individual Cards (183454)","306958251823",SM - Unbroken Bonds #108/214 Murkrow,"US","USD","1.49",,"1",,,1907-ygy8o
Revise,"CCG Individual Cards (183454)","306958251825",SWSH03: Darkness Ablaze #079/189 Morelull,"US","USD","1.49",,"1",,,1910-ygy8w
Revise,"CCG Individual Cards (183454)","306958251837",SWSH02: Rebel Clash #045/192 Palpitoad,"US","USD","1.49",,"1",,,1898-ygy83
Revise,"CCG Individual Cards (183454)","306958251845",SWSH01: Sword & Shield Base Set #081/202 Galarian Ponyta,"US","USD","1.99",,"1",,,1911-ygy8z
Revise,"CCG Individual Cards (183454)","306958251849",SM - Cosmic Eclipse #100/236 Cosmog,"US","USD","1.49",,"1",,,1912-ygy92
Revise,"CCG Individual Cards (183454)","306958251850",SM - Unified Minds #84/236 Mesprit,"US","USD","1.49",,"1",,,1909-ygy8t
Revise,"CCG Individual Cards (183454)","306958251852",SWSH04: Vivid Voltage #137/185 Exploud,"US","USD","1.49",,"1",,,1913-ygy94
Revise,"CCG Individual Cards (183454)","306958251861",SM - Crimson Invasion #43/111 Chimecho,"US","USD","1.49",,"1",,,1908-ygy8r
Revise,"CCG Individual Cards (183454)","306958251862",XY - Evolutions #67/108 Raticate,"US","USD","1.49",,"1",,,1914-ygy96
Revise,"CCG Individual Cards (183454)","306958251863",SWSH04: Vivid Voltage #105/185 Sableye,"US","USD","1.49",,"1",,,1904-ygy8g
Revise,"CCG Individual Cards (183454)","306958251866",SM - Lost Thunder #58/214 Mantine,"US","USD","1.99",,"1",,,1921-ygy9k
Revise,"CCG Individual Cards (183454)","306958251867",SWSH04: Vivid Voltage #135/185 Whismur,"US","USD","1.49",,"1",,,1919-ygy9f
Revise,"CCG Individual Cards (183454)","306958251885",SM - Unbroken Bonds #170/214 Energy Spinner,"US","USD","1.49",,"1",,,1923-ygy9o
Revise,"CCG Individual Cards (183454)","306958251889",SWSH04: Vivid Voltage #107/185 Sandile,"US","USD","1.49",,"1",,,1906-ygy8k
Revise,"CCG Individual Cards (183454)","306958251890",SWSH04: Vivid Voltage #139/185 Chatot,"US","USD","1.49",,"1",,,1918-ygy9e
Revise,"CCG Individual Cards (183454)","306958251902",SWSH02: Rebel Clash #025/192 Ninetales,"US","USD","2.49",,"1",,,1920-ygy9i
Revise,"CCG Individual Cards (183454)","306958251903",SM - Unified Minds #176/236 Unfezant,"US","USD","1.49",,"1",,,1917-ygy9c
Revise,"CCG Individual Cards (183454)","306958251922",SWSH02: Rebel Clash #145/192 Unfezant,"US","USD","1.49",,"1",,,1915-ygy98
Revise,"CCG Individual Cards (183454)","306958251923",SM - Crimson Invasion #75/111 Jangmo-o,"US","USD","1.99",,"1",,,1922-ygy9m
Revise,"CCG Individual Cards (183454)","306958251939",SM - Lost Thunder #12/214 Hoppip (12),"US","USD","1.49",,"1",,,1924-ygy9q
Revise,"CCG Individual Cards (183454)","306966792737",SV10: Destined Rivals #144/182 Steven's Metang,"US","USD","1.49",,"1",,,1933-yti63
Revise,"CCG Individual Cards (183454)","306966792739",SV10: Destined Rivals #090/182 Mankey,"US","USD","1.49",,"1",,,1929-yti5w
Revise,"CCG Individual Cards (183454)","306966792740",SV09: Journey Together #032/159 Articuno,"US","USD","1.49",,"1",,,1927-yti5s
Revise,"CCG Individual Cards (183454)","306966792741",SV09: Journey Together #148/159 Hop's Choice Band,"US","USD","1.49",,"1",,,1926-yti5r
Revise,"CCG Individual Cards (183454)","306966792742",SV10: Destined Rivals #019/182 Team Rocket's Tarountula,"US","USD","1.49",,"1",,,1931-yti60
Revise,"CCG Individual Cards (183454)","306966792743",SV10: Destined Rivals #147/182 Team Rocket's Rattata,"US","USD","1.49",,"1",,,1932-yti61
Revise,"CCG Individual Cards (183454)","306966792744",SV10: Destined Rivals #072/182 Team Rocket's Mareep,"US","USD","1.49",,"1",,,1930-yti5y
Revise,"CCG Individual Cards (183454)","306966792745",SV10: Destined Rivals #090/182 Mankey,"US","USD","1.49",,"1",,,1937-yti6a
Revise,"CCG Individual Cards (183454)","306966792747",SV10: Destined Rivals #072/182 Team Rocket's Mareep,"US","USD","1.49",,"1",,,1938-yti6d
Revise,"CCG Individual Cards (183454)","306966792748",SV10: Destined Rivals #048/182 Misty's Magikarp,"US","USD","1.49",,"1",,,1936-yti68
Revise,"CCG Individual Cards (183454)","306966792749",SV10: Destined Rivals #176/182 Team Rocket's Petrel,"US","USD","1.49",,"1",,,1934-yti65
Revise,"CCG Individual Cards (183454)","306966792750",SV10: Destined Rivals #140/182 Forretress,"US","USD","1.49",,"1",,,1941-yti6i
Revise,"CCG Individual Cards (183454)","306966792751",SV09: Journey Together #154/159 Postwick,"US","USD","1.49",,"1",,,1928-yti5v
Revise,"CCG Individual Cards (183454)","306966792752",SV07: Stellar Crown #097/142 Bombirdier,"US","USD","1.49",,"1",,,1945-yti6n
Revise,"CCG Individual Cards (183454)","306966792753",SV10: Destined Rivals #129/182 Cynthia's Spiritomb,"US","USD","1.49",,"1",,,1940-yti6f
Revise,"CCG Individual Cards (183454)","306966792754",SV09: Journey Together #049/159 N's Joltik,"US","USD","1.99",,"1",,,1925-yti5o
Revise,"CCG Individual Cards (183454)","306966792755",SV07: Stellar Crown #092/142 Swalot,"US","USD","1.49",,"1",,,1951-yti6z
Revise,"CCG Individual Cards (183454)","306966792756",SV10: Destined Rivals #019/182 Team Rocket's Tarountula,"US","USD","1.49",,"1",,,1939-yti6e
Revise,"CCG Individual Cards (183454)","306966792757",Miscellaneous Cards & Products #136/197 Darkrai (Cosmos Holo),"US","USD","1.99",,"1",,,1943-yti6k
Revise,"CCG Individual Cards (183454)","306966792758",SV10: Destined Rivals #047/182 Misty's Starmie,"US","USD","1.49",,"1",,,1935-yti67
Revise,"CCG Individual Cards (183454)","306966792759",SV07: Stellar Crown #027/142 Raboot,"US","USD","1.49",,"1",,,1948-yti6t
Revise,"CCG Individual Cards (183454)","306966792760",SV07: Stellar Crown #046/142 Electabuzz,"US","USD","1.49",,"1",,,1946-yti6q
Revise,"CCG Individual Cards (183454)","306966792761",SV07: Stellar Crown #125/142 Dubwool,"US","USD","1.49",,"1",,,1950-yti6x
Revise,"CCG Individual Cards (183454)","306966792762",Miscellaneous Cards & Products #129/198 Spiritomb,"US","USD","1.79",,"1",,,1944-yti6m
Revise,"CCG Individual Cards (183454)","306966792763",SV10: Destined Rivals #084/182 Steven's Claydol,"US","USD","1.49",,"1",,,1942-yti6j
Revise,"CCG Individual Cards (183454)","306966792765",SV07: Stellar Crown #126/142 Lechonk,"US","USD","1.49",,"1",,,1947-yti6r
Revise,"CCG Individual Cards (183454)","306966792767",ME03: Perfect Order #026/088 Shinx,"US","USD","1.49",,"1",,,1955-yti77
Revise,"CCG Individual Cards (183454)","306966792768",SV07: Stellar Crown #034/142 Azumarill,"US","USD","1.49",,"1",,,1949-yti6u
Revise,"CCG Individual Cards (183454)","306966792769",SV07: Stellar Crown #126/142 Lechonk Reverse Holo,"US","USD","1.79",,"1",,,1952-yti71
Revise,"CCG Individual Cards (183454)","306966792770",SV09: Journey Together #076/159 Cubone,"US","USD","1.99",,"1",,,1957-yti7b
Revise,"CCG Individual Cards (183454)","306966792774",SV07: Stellar Crown #102/142 Meltan Reverse Holo,"US","USD","2.49",,"1",,,1953-yti74
Revise,"CCG Individual Cards (183454)","306966792782",ME03: Perfect Order #018/088 Seel,"US","USD","1.49",,"1",,,1959-yti7e
Revise,"CCG Individual Cards (183454)","306966792783",ME03: Perfect Order #044/088 Tyrunt,"US","USD","1.49",,"1",,,1958-yti7c
Revise,"CCG Individual Cards (183454)","306966792784",SV07: Stellar Crown #041/142 Greninja ex,"US","USD","3.99",,"1",,,1954-yti75
Revise,"CCG Individual Cards (183454)","306966792785",ME03: Perfect Order #079/088 Naveen,"US","USD","1.49",,"1",,,1961-yti7h
Revise,"CCG Individual Cards (183454)","306966792787",ME03: Perfect Order #043/088 Barbaracle,"US","USD","1.49",,"1",,,1960-yti7g
Revise,"CCG Individual Cards (183454)","306966792789",SV09: Journey Together #115/159 Druddigon,"US","USD","1.49",,"1",,,1956-yti79
Revise,"CCG Individual Cards (183454)","306966792818",ME03: Perfect Order #085/088 Tarragon,"US","USD","1.49",,"1",,,1970-yti87
Revise,"CCG Individual Cards (183454)","306966792819",ME03: Perfect Order #054/088 Chien-Pao Reverse Holo,"US","USD","1.49",,"1",,,1965-yti7v
Revise,"CCG Individual Cards (183454)","306966792820",ME03: Perfect Order #052/088 Drapion,"US","USD","1.49",,"1",,,1971-yti89
Revise,"CCG Individual Cards (183454)","306966792821",ME03: Perfect Order #075/088 Jacinthe Reverse Holo,"US","USD","1.49",,"1",,,1964-yti7r
Revise,"CCG Individual Cards (183454)","306966792823",ME03: Perfect Order #017/088 Turtonator,"US","USD","1.49",,"1",,,1962-yti7j
Revise,"CCG Individual Cards (183454)","306966792825",ME03: Perfect Order #051/088 Skorupi,"US","USD","1.49",,"1",,,1967-yti81
Revise,"CCG Individual Cards (183454)","306966792827",ME03: Perfect Order #076/088 Judge Reverse Holo,"US","USD","1.49",,"1",,,1963-yti7m
Revise,"CCG Individual Cards (183454)","306966792828",ME03: Perfect Order #037/088 Nosepass,"US","USD","1.49",,"1",,,1966-yti80
Revise,"CCG Individual Cards (183454)","306966792829",ME03: Perfect Order #034/088 Meowstic,"US","USD","1.49",,"1",,,1969-yti86
Revise,"CCG Individual Cards (183454)","306966792835",ME03: Perfect Order #008/088 Spewpa Reverse Holo,"US","USD","1.49",,"1",,,1973-yti8d
Revise,"CCG Individual Cards (183454)","306966792839",ME03: Perfect Order #028/088 Luxray Holo,"US","USD","1.49",,"1",,,1974-yti8f
Revise,"CCG Individual Cards (183454)","306966792850",ME03: Perfect Order #080/088 Poke Ball,"US","USD","1.49",,"1",,,1968-yti84
Revise,"CCG Individual Cards (183454)","306979248540",Shining Legends #23/73 Floatzel,"US","USD","1.49",,"1",,,1980-z7hes
Revise,"CCG Individual Cards (183454)","306979248620",SV08: Surging Sparks #022/191 Pansear,"US","USD","1.49",,"1",,,1995-z7hgf
Revise,"CCG Individual Cards (183454)","306979248679",SM - Cosmic Eclipse #68/236 Magnemite,"US","USD","1.49",,"1",,,1986-z7hfr
Revise,"CCG Individual Cards (183454)","306979248683",Diamond and Pearl #95/130 Rhyhorn,"US","USD","1.99",,"1",,,1999-z7hgl
Revise,"CCG Individual Cards (183454)","306979248689",SV04: Paradox Rift #048/182 Wimpod Reverse Holo,"US","USD","1.49",,"1",,,1997-z7hgh
Revise,"CCG Individual Cards (183454)","306979248739",SV04: Paradox Rift #047/182 Wimpod Reverse Holo,"US","USD","1.49",,"1",,,1998-z7hgk
Revise,"CCG Individual Cards (183454)","306979248757",SM - Cosmic Eclipse #160/236 Jangmo-o Reverse Holo,"US","USD","1.99",,"1",,,1978-z7heo
Revise,"CCG Individual Cards (183454)","306979248766",SM - Team Up #4/181 Kakuna,"US","USD","1.99",,"1",,,1991-z7hg6
Revise,"CCG Individual Cards (183454)","306979248770",SM - Cosmic Eclipse #64/236 Dewpider,"US","USD","1.49",,"1",,,1993-z7hgb
Revise,"CCG Individual Cards (183454)","306979248771",SM - Guardians Rising #89/145 Clefable,"US","USD","1.49",,"1",,,1990-z7hg4
Revise,"CCG Individual Cards (183454)","306979248792",Legends Awakened #128/146 Yanma,"US","USD","1.49",,"1",,,1985-z7hfb
Revise,"CCG Individual Cards (183454)","306979248838",SWSH01: Sword & Shield Base Set #094/202 Hitmonlee,"US","USD","1.79",,"1",,,1976-z7hej
Revise,"CCG Individual Cards (183454)","306979248871",SWSH01: Sword & Shield Base Set #108/202 Silicobra (108),"US","USD","1.49",,"1",,,1975-z7heh
Revise,"CCG Individual Cards (183454)","306979248900",SM - Cosmic Eclipse #149/236 Flabebe Reverse Holo,"US","USD","1.99",,"1",,,1981-z7het
Revise,"CCG Individual Cards (183454)","306979248932",SM - Team Up #44/181 Blitzle Reverse Holo,"US","USD","1.99",,"1",,,1994-z7hgd
Revise,"CCG Individual Cards (183454)","306979248961",SWSH01: Sword & Shield Base Set #043/202 Krabby (043) Reverse Holo,"US","USD","1.49",,"1",,,1977-z7hen
Revise,"CCG Individual Cards (183454)","306979249010",SM - Crimson Invasion #5/111 Cacnea,"US","USD","1.49",,"1",,,1983-z7hf2
Revise,"CCG Individual Cards (183454)","306979249012",SM - Forbidden Light #29/131 Bergmite,"US","USD","1.49",,"1",,,1987-z7hfy
Revise,"CCG Individual Cards (183454)","306979249021",SM Base Set #90/149 Snubbull Reverse Holo,"US","USD","2.49",,"1",,,1992-z7hg9
Revise,"CCG Individual Cards (183454)","306979249031",SV08: Surging Sparks #114/191 Glimmet,"US","USD","1.49",,"1",,,1996-z7hgg
Revise,"CCG Individual Cards (183454)","306979249044",SM - Forbidden Light #85/131 Floette Reverse Holo,"US","USD","2.99",,"1",,,1982-z7hey
Revise,"CCG Individual Cards (183454)","306979249045",SM - Team Up #46/181 Emolga,"US","USD","1.99",,"1",,,1989-z7hg2
Revise,"CCG Individual Cards (183454)","306979249075",SM - Forbidden Light #7/131 Spewpa,"US","USD","1.49",,"1",,,1988-z7hg0
Revise,"CCG Individual Cards (183454)","307000375010",SWSH05: Battle Styles #021/163 Victini V,"US","USD","2.99",,"1",,,2006-101h4n
Revise,"CCG Individual Cards (183454)","307000375031",SWSH05: Battle Styles #079/163 Carkol,"US","USD","1.49",,"1",,,2007-101h4r
Revise,"CCG Individual Cards (183454)","307000375039",SWSH05: Battle Styles #055/163 Spoink,"US","USD","1.49",,"1",,,2004-101h4i
Revise,"CCG Individual Cards (183454)","307000375041",SWSH09: Brilliant Stars #081/172 Sawk,"US","USD","1.99",,"1",,,2000-101h49
Revise,"CCG Individual Cards (183454)","307000375042",SWSH05: Battle Styles #027/163 Salandit,"US","USD","1.99",,"1",,,2001-101h4c
Revise,"CCG Individual Cards (183454)","307000375048",SWSH05: Battle Styles #101/163 Bronzor,"US","USD","1.49",,"1",,,2002-101h4e
Revise,"CCG Individual Cards (183454)","307000375051",SWSH05: Battle Styles #072/163 Gliscor Reverse Holo,"US","USD","1.79",,"1",,,2015-101h5h
Revise,"CCG Individual Cards (183454)","307000375052",SWSH05: Battle Styles #004/163 Cacnea,"US","USD","1.49",,"1",,,2003-101h4g
Revise,"CCG Individual Cards (183454)","307000375056",SWSH05: Battle Styles #029/163 Sizzlipede,"US","USD","1.99",,"1",,,2013-101h59
Revise,"CCG Individual Cards (183454)","307000375058",SWSH05: Battle Styles #041/163 Frillish Reverse Holo,"US","USD","2.99",,"1",,,2005-101h4k
Revise,"CCG Individual Cards (183454)","307000375060",SWSH05: Battle Styles #121/163 Bruno,"US","USD","1.49",,"1",,,2008-101h4t
Revise,"CCG Individual Cards (183454)","307000375062",SWSH05: Battle Styles #015/163 Lurantis,"US","USD","1.49",,"1",,,2016-101h5l
Revise,"CCG Individual Cards (183454)","307000375064",SWSH05: Battle Styles #024/163 Pignite,"US","USD","1.49",,"1",,,2009-101h4w
Revise,"CCG Individual Cards (183454)","307000375066",SWSH05: Battle Styles #032/163 Seadra,"US","USD","1.49",,"1",,,2019-101h60
Revise,"CCG Individual Cards (183454)","307000375076",SWSH05: Battle Styles #141/163 Single Strike Energy,"US","USD","1.49",,"1",,,2017-101h5p
Revise,"CCG Individual Cards (183454)","307000375083",SWSH05: Battle Styles #057/163 Baltoy,"US","USD","1.49",,"1",,,2014-101h5c
Revise,"CCG Individual Cards (183454)","307000375086",SWSH05: Battle Styles #103/163 Pawniard,"US","USD","1.49",,"1",,,2011-101h52
Revise,"CCG Individual Cards (183454)","307000375098",SWSH03: Darkness Ablaze #134/189 Tauros,"US","USD","1.49",,"1",,,2020-101h68
Revise,"CCG Individual Cards (183454)","307000375099",SWSH03: Darkness Ablaze #070/189 Snubbull,"US","USD","1.49",,"1",,,2021-101h6g
Revise,"CCG Individual Cards (183454)","307000375109",SWSH03: Darkness Ablaze #012/189 Dartrix,"US","USD","1.49",,"1",,,2027-101h7j
Revise,"CCG Individual Cards (183454)","307000375111",SWSH03: Darkness Ablaze #108/189 Deino,"US","USD","1.49",,"1",,,2024-101h74
Revise,"CCG Individual Cards (183454)","307000375130",SWSH03: Darkness Ablaze #055/189 Mareep,"US","USD","1.49",,"1",,,2022-101h6n
Revise,"CCG Individual Cards (183454)","307000375136",SWSH02: Rebel Clash #052/192 Arrokuda,"US","USD","1.49",,"1",,,2031-101h7r
Revise,"CCG Individual Cards (183454)","307000375139",SWSH03: Darkness Ablaze #126/189 Klang,"US","USD","1.49",,"1",,,2028-101h7l
Revise,"CCG Individual Cards (183454)","307000375141",SWSH02: Rebel Clash #083/192 Hatenna,"US","USD","1.49",,"1",,,2030-101h7o
Revise,"CCG Individual Cards (183454)","307000375143",SWSH03: Darkness Ablaze #044/189 Galarian Darmanitan (44) Reverse Holo,"US","USD","1.99",,"1",,,2025-101h7d
Revise,"CCG Individual Cards (183454)","307000375144",SWSH03: Darkness Ablaze #026/189 Pansear,"US","USD","1.49",,"1",,,2023-101h6v
Revise,"CCG Individual Cards (183454)","307000375147",SWSH02: Rebel Clash #010/192 Surskit,"US","USD","1.49",,"1",,,2033-101h7u
Revise,"CCG Individual Cards (183454)","307000375153",SWSH03: Darkness Ablaze #171/189 Struggle Gloves,"US","USD","1.49",,"1",,,2029-101h7m
Revise,"CCG Individual Cards (183454)","307000375163",SWSH02: Rebel Clash #042/192 Pelipper,"US","USD","1.49",,"1",,,2039-101h83
Revise,"CCG Individual Cards (183454)","307000375164",SWSH02: Rebel Clash #164/192 Poke Ball,"US","USD","1.49",,"1",,,2038-101h82
Revise,"CCG Individual Cards (183454)","307000375165",SWSH02: Rebel Clash #118/192 Garbodor,"US","USD","2.49",,"1",,,2036-101h7z
Revise,"CCG Individual Cards (183454)","307000375178",SWSH02: Rebel Clash #126/192 Galarian Meowth,"US","USD","1.49",,"1",,,2032-101h7s
Revise,"CCG Individual Cards (183454)","307000375179",SWSH02: Rebel Clash #098/192 Medicham,"US","USD","1.99",,"1",,,2037-101h80
Revise,"CCG Individual Cards (183454)","307000375181",SWSH02: Rebel Clash #012/192 Snover,"US","USD","1.49",,"1",,,2041-101h86
Revise,"CCG Individual Cards (183454)","307000375184",SWSH02: Rebel Clash #151/192 Skwovet,"US","USD","1.49",,"1",,,2040-101h85
Revise,"CCG Individual Cards (183454)","307000375187",SWSH02: Rebel Clash #076/192 Natu,"US","USD","1.99",,"1",,,2042-101h87
Revise,"CCG Individual Cards (183454)","307000375189",SWSH02: Rebel Clash #164/192 Poke Ball Reverse Holo,"US","USD","1.49",,"1",,,2035-101h7y
Revise,"CCG Individual Cards (183454)","307000375190",SWSH02: Rebel Clash #117/192 Trubbish,"US","USD","1.49",,"1",,,2043-101h88
Revise,"CCG Individual Cards (183454)","307000375199",SWSH02: Rebel Clash #147/192 Diggersby Reverse Holo,"US","USD","1.99",,"1",,,2045-101h8b
Revise,"CCG Individual Cards (183454)","307000375203",SWSH02: Rebel Clash #082/192 Palossand,"US","USD","1.49",,"1",,,2049-101h8i
Revise,"CCG Individual Cards (183454)","307000375211",SWSH02: Rebel Clash #143/192 Pidove,"US","USD","1.99",,"1",,,2044-101h89
